|CHO|Workgroup|InsurerClaimOwner|DateInvoiceWasUploaded|OriginalTotalToPayAmount|SettledAmount|DateclaimmovedtoInvoicePaymentLogged|DaysToPayclaim|NooftimesclaimwentintoContestedInvoiceReferredToInsurer|NooftimesclaimwentintoContestedInvoiceReferredToCHO|OriginalHireGross|CurrentHireGross|OriginalRepairGross|CurrentRepairGross|OriginalEngineerFeeGross|CurrentEngineerFeeGross|OriginalTotalLossFeeGross|CurrentTotalLossFeeGross|OriginalStorageRecoveryGross|CurrentStorageRecoveryGross|OriginalHireDays|CurrentHireDays|TotalPenaltyChargeAmount|InvoiceSavingRule|BREfailures,,,,,,,,,,,,,
7283|7|2|25|21/08/2015 12:12|2045.17|2167.86|23/02/2016 11:55|186.0|||730.51|730.51|1254.66|1254.66|60|60|0.0|0.0|0.0|0.0|12|12|122.68||086,,,,,,,,,,,,,
7284|6|8|15|27/01/2016 14:35|8522.35|8522.35|25/02/2016 08:29|28.7|5.0|5.0|8522.35|8522.35|0.0|0.0|0|0|0.0|0.0|0.0|0.0|64|64|0.0||020,22,64,,,,,,,,,,,
7285|5|1|64|04/02/2016 16:28|4484.35|3476.89|25/02/2016 08:34|20.7|5.0|5.0|1825.02|1239.48|2239.33|2177.41|60|60|0.0|0.0|0.0|0.0|15|10|0.0|20.0|020,22,23,12,55,87,3,,,,,,,
7286|6|2|22|30/12/2015 09:44|978.93|1142.92|25/02/2016 08:35|57.0|1.0|1.0|978.93|1015.93|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|126.99||002,,,,,,,,,,,,,
7287|3|8|40|18/02/2016 14:36|3158.09|2815.66|24/02/2016 09:32|5.8|1.0|1.0|1010.09|667.66|2088.0|2088.0|60|60|0.0|0.0|0.0|0.0|22|14|0.0|23.0|023,41,90,,,,,,,,,,,
7288|5|2|39|07/08/2015 16:29|5056.61|3713.07|23/02/2016 12:41|199.8|10.0|10.0|1777.29|939.2|2136.55|2463.87|60|60|0.0|0.0|250.0|250.0|39|20|0.0|23.0|050,20,22,23,64,,,,,,,,,
7289|7|8|72|18/02/2016 11:02|3144.74|3099.1|24/02/2016 09:31|5.9|3.0|3.0|1256.3|1210.66|1828.44|1828.44|60|60|0.0|0.0|0.0|0.0|1|22|0.0|65.0|002,3,23,63,64,65,56,,,,,,,
7290|4|8|40|10/03/2016 11:24|2800.74|2800.74|11/03/2016 08:34|0.9|||2800.74|2800.74|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|0.0||001,2,3,63,,,,,,,,,,
7291|6|5|52|15/02/2016 11:54|431.35|431.35|23/02/2016 13:00|8.0|||431.35|431.35|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||002,,,,,,,,,,,,,
7292|3|5|33|08/02/2016 15:38|1819.01|1819.01|25/02/2016 14:09|16.9|||559.18|559.18|1199.83|1199.83|60|60|0.0|0.0|0.0|0.0|13|13|0.0||023,41,90,,,,,,,,,,,
7293|7|3|40|11/01/2016 14:11|2362.69|2201.12|24/02/2016 09:25|43.8|3.0|3.0|747.62|486.38|1555.07|1555.07|60|60|0.0|0.0|0.0|0.0|13|8|99.68|27.0|056,23,27,44,,,,,,,,,,
7294|7|2|13|09/02/2016 12:13|1452.11|1452.11|25/02/2016 09:14|15.9|||1332.11|1332.11|0.0|0.0|60|60|0.0|0.0|60.0|60.0|27|27|0.0||001,3,7,44,,,,,,,,,,
7295|5|1|10|19/02/2016 16:40|2891.41|1969.93|24/02/2016 09:46|4.7|1.0|1.0|949.46|459.98|1449.95|1449.95|60|60|0.0|0.0|0.0|0.0|18|8|0.0|12.0|012,55,23,87,20,22,,,,,,,,
7296|6|1|9|15/02/2016 11:55|3301.33|3301.33|25/02/2016 08:59|9.9|1.0|1.0|3301.33|3301.33|0.0|0.0|0|0|0.0|0.0|0.0|0.0|29|29|0.0||002,20,22,44,,,,,,,,,,
7297|5|5|52|23/02/2016 16:32|1168.9|880.9|24/02/2016 09:56|0.7|||880.9|880.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0||056,12,55,,,,,,,,,,,
7298|3|5|27|08/01/2016 15:05|4349.63|4614.14|25/02/2016 11:43|47.9|||1572.71|1572.71|2716.92|2716.92|60|60|0.0|0.0|0.0|0.0|13|13|264.51||090,,,,,,,,,,,,,
7299|3|8|57|28/01/2016 16:47|4000.08|60.0|25/02/2016 11:41|27.8|3.0|3.0|3940.08|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|85|0|0.0|25.0|025,21,999,90,3,6,,,,,,,,
7300|3|7|43|14/07/2015 15:55|3314.64|3977.57|25/02/2016 11:42|225.8|||3314.64|3314.64|0.0|0.0|0|0|0.0|0.0|0.0|0.0|18|18|662.93||040,56,,,,,,,,,,,,
7301|3|1|6|05/02/2016 15:28|2669.08|2669.08|25/02/2016 09:18|19.7|3.0|3.0|1044.36|1044.36|1564.72|1564.72|60|60|0.0|0.0|0.0|0.0|10|10|0.0||041,45,90,,,,,,,,,,,
7302|7|1|36|23/02/2016 12:02|3279.76|3279.76|25/02/2016 09:30|1.9|||875.47|875.47|2344.29|2344.29|60|60|0.0|0.0|0.0|0.0|14|14|0.0||001,23,33,,,,,,,,,,,
7303|3|2|59|01/02/2016 15:51|898.86|898.86|25/02/2016 09:38|23.7|1.0|1.0|898.86|898.86|0.0|0.0|0|0|0.0|0.0|0.0|0.0|3|3|0.0||063,,,,,,,,,,,,,
7304|3|7|55|04/11/2015 17:36|719.82|782.35|23/02/2016 15:41|110.9|||196.94|196.94|462.88|462.88|60|60|0.0|0.0|0.0|0.0|3|3|62.53||090,,,,,,,,,,,,,
7305|3|5|53|04/11/2015 17:00|0.0|8991.43|24/02/2016 11:09|111.8|5.0|5.0|4527.4|4527.4|3331.96|3331.96|60|60|0.0|0.0|0.0|0.0|41|41|1072.08||003,41,49,56,90,,,,,,,,,
7306|3|2|71|23/02/2016 14:34|1934.89|1934.89|25/02/2016 09:41|1.8|||0.0|0.0|1874.89|1874.89|60|60|0.0|0.0|0.0|0.0|0|0|0.0||023,41,56,90,,,,,,,,,,
7307|6|7|47|27/01/2016 14:35|1104.14|1104.14|24/02/2016 11:21|27.9|||1104.14|1104.14|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||020,22,,,,,,,,,,,,
7308|5|1|64|19/01/2016 08:31|3194.86|401.02|24/02/2016 11:34|36.1|2.0|2.0|1462.38|1747.4|0.0|0.0|60|60|0.0|0.0|530.0|636.0|31|31|0.0|50.0|012,50,3,20,22,,,,,,,,,
7309|3|8|40|26/02/2016 17:30|2947.37|2947.37|02/03/2016 07:41|4.6|1.0|1.0|2076.01|2076.01|811.36|811.36|60|60|0.0|0.0|0.0|0.0|9|9|0.0||041,56,90,,,,,,,,,,,
7310|3|2|46|23/02/2016 14:34|550.0|550.0|10/03/2016 07:55|15.7|||0.0|0.0|0.0|0.0|60|60|180.0|180.0|310.0|310.0|0|0|0.0||090,91,,,,,,,,,,,,
7311|5|1|10|02/11/2015 16:35|1950.86|1918.22|24/02/2016 15:46|114.0|13.0|13.0|949.46|753.67|941.4|908.4|60|60|0.0|0.0|0.0|0.0|18|14|184.12|27.0|056,20,22,27,87,,,,,,,,,
7312|6|8|40|09/02/2016 10:26|1471.29|1455.48|24/02/2016 15:47|15.2|7.0|7.0|1471.29|1455.48|0.0|0.0|0|0|0.0|0.0|0.0|0.0|17|17|0.0|2.0|002,44,,,,,,,,,,,,
7313|7|2|59|19/02/2016 11:10|2624.58|2624.58|26/02/2016 11:31|7.0|||44.4|44.4|2520.18|2520.18|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,56,,,,,,,,,,,,
7314|3|2|46|10/02/2016 17:15|1883.62|1883.62|26/02/2016 09:46|15.7|||1883.62|1883.62|0.0|0.0|0|0|0.0|0.0|0.0|0.0|18|18|0.0||003,56,,,,,,,,,,,,
7315|3|8|66|18/02/2016 14:30|665.76|562.2|26/02/2016 11:50|7.9|1.0|1.0|665.76|562.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|10|0.0|56.0|056,,,,,,,,,,,,,
7316|7|1|6|27/01/2016 12:38|4885.63|4852.57|26/02/2016 09:35|29.9|2.0|2.0|2898.68|2504.4|1926.95|1926.95|60|60|0.0|0.0|0.0|0.0|29|29|361.22|3.0|003,46,56,,,,,,,,,,,
7317|3|1|9|02/02/2016 14:53|1889.16|1243.55|26/02/2016 08:31|23.7|1.0|1.0|1829.16|1183.55|0.0|0.0|60|60|0.0|0.0|0.0|0.0|30|19|0.0||090,,,,,,,,,,,,,
7318|6|2|59|15/02/2016 10:35|616.44|616.44|26/02/2016 08:36|10.9|||616.44|616.44|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||002,,,,,,,,,,,,,
7319|5|1|64|22/12/2015 16:39|2637.18|2211.72|26/02/2016 09:49|65.7|9.0|9.0|704.72|459.98|1380.46|1352.14|60|60|0.0|0.0|180.0|180.0|13|8|159.6|22.0|023,87,55,12,22,,,,,,,,,
7320|3|2|67|21/07/2015 16:07|1003.01|1203.61|25/02/2016 14:46|218.9|||1003.01|1003.01|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|200.6||040,,,,,,,,,,,,,
7321|3|2|25|16/02/2016 16:48|150.0|150.0|26/02/2016 10:45|9.7|||0.0|0.0|0.0|0.0|60|60|90.0|90.0|0.0|0.0|1|1|0.0||090,91,,,,,,,,,,,,
7322|7|8|15|24/02/2016 14:15|2815.28|2414.65|26/02/2016 08:42|1.8|3.0|3.0|1825.34|1424.71|929.94|929.94|60|60|0.0|0.0|0.0|0.0|1|31|0.0|3.0|002,56,66,1,3,63,,,,,,,,
7323|3|2|3|25/02/2016 13:47|507.26|507.26|26/02/2016 12:18|0.9|||507.26|507.26|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|0.0||045,,,,,,,,,,,,,
7324|7|2|59|10/02/2016 12:18|2274.14|2274.14|26/02/2016 08:47|15.9|1.0|1.0|1717.34|1717.34|0.0|0.0|60|60|0.0|0.0|496.8|496.8|36|36|0.0||003,7,44,21,,,,,,,,,,
7325|3|2|59|19/02/2016 14:24|3264.77|3264.77|26/02/2016 10:17|6.8|||1114.02|1114.02|2090.75|2090.75|60|60|0.0|0.0|0.0|0.0|15|15|0.0||023,41,90,,,,,,,,,,,
7326|5|2|39|05/02/2016 16:27|1924.86|1434.86|26/02/2016 10:54|20.8|1.0|1.0|1204.86|1204.86|0.0|0.0|60|60|0.0|0.0|300.0|170.0|15|15|0.0|74.0|012,46,55,74,,,,,,,,,,
7327|4|2|18|18/02/2016 14:37|306.91|306.91|26/02/2016 08:49|7.8|||306.91|306.91|0.0|0.0|0|0|0.0|0.0|0.0|0.0|6|6|0.0||063,,,,,,,,,,,,,
7328|3|2|59|29/01/2016 09:45|945.53|945.53|26/02/2016 10:18|28.0|2.0|2.0|0.0|0.0|885.53|885.53|60|60|0.0|0.0|0.0|0.0|1|1|0.0||041,56,90,,,,,,,,,,,
7329|3|2|25|16/02/2016 15:45|338.09|338.09|26/02/2016 08:57|9.7|||338.09|338.09|0.0|0.0|0|0|0.0|0.0|0.0|0.0|6|6|0.0||021,999,,,,,,,,,,,,
7330|5|1|64|16/02/2016 08:26|1953.74|1104.92|26/02/2016 09:01|10.0|2.0|2.0|894.77|429.94|614.98|614.98|60|60|0.0|0.0|0.0|0.0|16|7|0.0|56.0|055,12,87,20,22,56,,,,,,,,
7331|3|1|12|23/02/2016 16:07|610.68|270.91|26/02/2016 11:36|2.8|1.0|1.0|610.68|270.91|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|6|0.0|999.0|027,21,999,,,,,,,,,,,
7332|3|2|25|16/02/2016 15:44|1094.3|1094.3|26/02/2016 08:51|9.7|||1094.3|1094.3|0.0|0.0|0|0|0.0|0.0|0.0|0.0|23|23|0.0||003,21,999,,,,,,,,,,,
7333|3|2|67|10/02/2016 08:00|60.0|60.0|02/03/2016 07:44|21.0|1.0|1.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||021,90,,,,,,,,,,,,
7334|5|2|44|05/02/2016 16:26|5787.56|3560.23|26/02/2016 10:20|20.7|3.0|3.0|3486.32|2984.23|0.0|0.0|60|60|0.0|0.0|1257.24|516.0|41|38|0.0|12.0|055,12,25,63,7,22,86,24,,,,,,
7335|3|2|71|24/11/2015 13:29|483.64|337.22|01/03/2016 08:09|97.8|5.0|5.0|483.64|337.22|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|6|0.0|21.0|021,999,,,,,,,,,,,,
7336|3|8|19|18/02/2016 16:32|526.48|485.69|26/02/2016 09:01|7.7|1.0|1.0|526.48|485.69|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|11|0.0|56.0|056,,,,,,,,,,,,,
7337|5|2|39|02/02/2016 16:46|7817.03|4400.84|26/02/2016 09:04|23.7|2.0|2.0|4836.79|2452.6|1708.24|1708.24|60|60|0.0|0.0|300.0|180.0|38|19|0.0|20.0|024,64,65,3,20,22,23,87,12,55,,,,
7338|3|1|6|25/02/2016 13:49|761.69|761.69|26/02/2016 10:45|0.9|||761.69|761.69|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|19|0.0||006,,,,,,,,,,,,,
7339|3|2|25|17/02/2016 14:08|2428.35|2428.35|26/02/2016 09:46|8.8|||840.86|840.86|1527.49|1527.49|60|60|0.0|0.0|0.0|0.0|14|14|0.0||023,41,90,,,,,,,,,,,
7340|3|2|59|16/02/2016 15:45|289.14|289.14|26/02/2016 09:35|9.7|||289.14|289.14|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||021,999,56,,,,,,,,,,,
7341|3|1|12|13/11/2015 14:38|1642.08|226.99|28/04/2016 07:59|166.7|9.0|9.0|1642.08|226.99|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|4|0.0|56.0|056,3,,,,,,,,,,,,
7342|3|1|6|15/02/2016 15:01|943.28|943.28|26/02/2016 09:38|10.8|||943.28|943.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|0.0||021,56,,,,,,,,,,,,
7343|3|2|25|16/02/2016 16:40|1499.74|1499.74|26/02/2016 09:46|9.7|||1499.74|1499.74|0.0|0.0|0|0|0.0|0.0|0.0|0.0|34|34|0.0||003,56,,,,,,,,,,,,
7344|3|8|19|04/02/2016 17:02|4938.0|4938.0|26/02/2016 10:41|21.7|3.0|3.0|1692.44|1692.44|3005.56|3005.56|60|60|0.0|0.0|180.0|180.0|19|19|0.0||003,23,41,90,,,,,,,,,,
7345|3|8|66|12/02/2016 15:24|1566.8|1098.37|29/02/2016 11:27|16.8|1.0|1.0|1566.8|1098.37|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|9|0.0|56.0|056,,,,,,,,,,,,,
7346|5|5|5|23/02/2016 16:31|8850.22|7434.23|29/02/2016 11:46|5.8|||6953.77|7074.23|0.0|0.0|60|60|0.0|0.0|300.0|300.0|59|59|0.0||003,20,22,44,64,12,55,,,,,,,
7347|5|2|44|05/02/2016 16:26|2412.43|1254.28|29/02/2016 10:12|23.7|1.0|1.0|1596.43|1254.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|34|32|0.0|55.0|055,12,3,,,,,,,,,,,
7348|3|2|46|19/02/2016 14:18|2451.34|2451.34|29/02/2016 10:34|9.8|||2451.34|2451.34|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|14|0.0||056,,,,,,,,,,,,,
7349|7|2|71|26/02/2016 10:46|1088.89|1088.89|29/02/2016 11:32|3.0|||1028.89|1028.89|0.0|0.0|60|60|0.0|0.0|0.0|0.0|23|23|0.0||003,,,,,,,,,,,,,
7350|3|1|21|25/02/2016 11:59|269.36|269.36|29/02/2016 11:54|4.0|||269.36|269.36|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|0.0||027,,,,,,,,,,,,,
7351|3|1|70|23/02/2016 14:33|567.27|567.27|29/02/2016 10:44|5.8|||567.27|567.27|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||056,,,,,,,,,,,,,
7352|7|1|21|22/02/2016 11:56|1975.36|1975.36|29/02/2016 10:49|7.0|||752.58|752.58|1162.78|1162.78|60|60|0.0|0.0|0.0|0.0|15|15|0.0||056,,,,,,,,,,,,,
7353|3|1|6|23/02/2016 14:34|60.0|60.0|29/02/2016 09:42|5.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|0|0|0.0||090,,,,,,,,,,,,,
7354|7|8|32|12/08/2015 12:46|3108.45|3417.53|26/02/2016 15:38|198.1|3.0|3.0|1825.13|1727.53|1223.32|1223.32|60|60|0.0|0.0|0.0|0.0|18|17|406.68|56.0|056,,,,,,,,,,,,,
7355|4|8|19|29/01/2016 11:23|3519.95|2951.78|29/02/2016 09:31|30.9|2.0|2.0|3519.95|2623.8|0.0|0.0|0|0|0.0|0.0|0.0|0.0|51|50|327.98|44.0|003,7,44,2,,,,,,,,,,
7356|3|5|52|19/02/2016 15:23|60.0|60.0|26/02/2016 16:32|7.0|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
7357|4|8|72|25/02/2016 17:50|843.98|843.98|29/02/2016 10:58|3.7|||843.98|843.98|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||031,85,66,,,,,,,,,,,
7358|3|2|46|19/02/2016 14:22|2309.88|2309.88|29/02/2016 11:13|9.9|1.0|1.0|508.93|508.93|1740.95|1740.95|60|60|0.0|0.0|0.0|0.0|9|9|0.0||023,41,90,,,,,,,,,,,
7359|3|8|32|23/02/2016 16:07|1757.58|1366.0|29/02/2016 10:13|5.8|1.0|1.0|1757.58|1366.0|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|27|0.0|6.0|003,21,999,6,,,,,,,,,,
7360|2|1|6|03/02/2016 09:30|2894.69|2894.69|29/02/2016 10:14|26.0|2.0|2.0|2801.09|2801.09|0.0|0.0|60|60|0.0|0.0|33.6|33.6|28|28|0.0||003,46,,,,,,,,,,,,
7361|7|2|18|24/02/2016 14:14|932.88|932.88|29/02/2016 11:20|4.9|||872.88|872.88|0.0|0.0|60|60|0.0|0.0|0.0|0.0|16|16|0.0||070,,,,,,,,,,,,,
7362|3|1|6|11/02/2016 17:07|1508.27|1508.27|29/02/2016 10:00|17.7|1.0|1.0|1508.27|1508.27|0.0|0.0|0|0|0.0|0.0|0.0|0.0|21|21|0.0||003,56,,,,,,,,,,,,
7363|3|8|40|20/11/2015 09:33|0.0|1000.29|29/02/2016 10:02|101.0|7.0|7.0|557.81|435.46|504.83|504.83|60|60|0.0|0.0|0.0|0.0|8|6|0.0|41.0|041,90,,,,,,,,,,,,
7364|7|2|18|09/02/2016 12:13|2604.15|2604.15|29/02/2016 10:01|19.9|1.0|1.0|2402.21|2402.21|0.0|0.0|60|60|0.0|0.0|141.94|141.94|52|52|0.0||003,7,44,65,,,,,,,,,,
7365|3|8|66|13/01/2016 15:51|2581.9|2904.64|29/02/2016 09:58|46.8|2.0|2.0|2581.9|2581.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|26|26|322.74||003,27,45,,,,,,,,,,,
7366|4|8|40|22/01/2016 15:05|1033.46|925.46|29/02/2016 10:12|37.8|1.0|1.0|1033.46|925.46|0.0|0.0|0|0|0.0|0.0|0.0|0.0|18|18|0.0|31.0|031,,,,,,,,,,,,,
7367|5|1|64|23/02/2016 16:31|951.31|759.31|29/02/2016 10:08|5.7|||759.31|759.31|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||033,12,55,,,,,,,,,,,
7368|3|1|21|23/02/2016 14:34|150.0|150.0|29/02/2016 10:26|5.8|||0.0|0.0|0.0|0.0|60|60|90.0|90.0|0.0|0.0|0|0|0.0||027,90,91,,,,,,,,,,,
7369|3|7|31|29/10/2015 08:42|1930.17|2129.8|01/03/2016 08:46|124.0|||707.47|707.47|1162.7|1162.7|60|60|0.0|0.0|0.0|0.0|14|14|199.63||023,90,,,,,,,,,,,,
7370|3|8|42|26/02/2016 17:22|1474.02|1474.02|01/03/2016 08:52|3.6|||626.06|626.06|787.96|787.96|60|60|0.0|0.0|0.0|0.0|8|8|0.0||041,90,,,,,,,,,,,,
7371|3|2|71|13/11/2015 14:16|2004.72|2004.74|01/03/2016 08:45|108.8|4.0|4.0|707.47|707.47|1237.25|1237.25|60|60|0.0|0.0|0.0|0.0|14|14|0.0||023,41,56,90,,,,,,,,,,
7372|3|1|6|21/07/2015 16:07|0.0|384.34|01/03/2016 08:45|223.7|||320.28|320.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|64.06||040,,,,,,,,,,,,,
7373|4|1|17|19/11/2015 09:28|2393.33|1880.49|01/03/2016 08:51|103.0|3.0|3.0|2393.33|1880.49|0.0|0.0|0|0|0.0|0.0|0.0|0.0|16|16|0.0|45.0|031,45,,,,,,,,,,,,
7374|7|2|71|26/02/2016 10:46|3942.35|3942.35|01/03/2016 10:08|4.0|||3674.75|3674.75|0.0|0.0|60|60|0.0|0.0|207.6|207.6|31|31|0.0||003,7,,,,,,,,,,,,
7375|3|1|70|12/02/2016 15:20|1155.95|1155.95|01/03/2016 09:21|17.8|2.0|2.0|264.19|264.19|831.76|831.76|60|60|0.0|0.0|0.0|0.0|4|4|0.0||027,41,90,,,,,,,,,,,
7376|3|7|31|01/06/2015 14:59|370.0|370.0|01/03/2016 09:00|273.8|2.0|2.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|310.0|310.0|0|0|0.0||021,90,,,,,,,,,,,,
7377|5|2|39|09/02/2016 08:01|3732.71|3228.71|01/03/2016 09:00|21.0|1.0|1.0|1096.31|1096.31|2072.4|2072.4|60|60|0.0|0.0|0.0|0.0|21|21|0.0|12.0|012,55,20,22,23,87,,,,,,,,
7378|5|7|31|28/01/2016 16:51|8427.8|4378.44|01/03/2016 09:21|32.7||1.0|6667.8|7529.81|0.0|0.0|60|60|0.0|0.0|300.0|300.0|56|56|941.23||003,20,22,31,87,12,55,,,,,,,
7379|6|8|72|26/02/2016 10:27|8979.76|8877.3|01/03/2016 09:18|4.0|2.0|2.0|8979.76|8827.3|0.0|0.0|0|0|0.0|0.0|0.0|0.0|67|67|0.0|3.0|003,20,22,31,64,65,56,,,,,,,
7380|5|2|39|08/10/2015 16:43|2295.23|1147.62|01/03/2016 10:58|144.8|3.0|3.0|2295.23|2295.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||007,27,46,,,,,,,,,,,
7381|5|1|37|26/02/2016 08:29|3197.93|2131.54|01/03/2016 09:03|4.0|1.0|1.0|2189.93|1951.54|0.0|0.0|60|0|0.0|0.0|300.0|180.0|27|24|0.0|12.0|003,12,55,64,87,56,,,,,,,,
7382|7|2|59|22/02/2016 11:56|2623.6|2623.6|01/03/2016 11:51|8.0|||2623.6|2623.6|0.0|0.0|0|0|0.0|0.0|0.0|0.0|1|1|0.0||002,3,,,,,,,,,,,,
7383|5|1|10|22/02/2016 16:26|2543.0|1746.2|01/03/2016 09:40|7.7|1.0|1.0|1170.2|1170.2|0.0|0.0|60|60|0.0|0.0|760.8|516.0|23|23|0.0|12.0|055,12,3,22,,,,,,,,,,
7384|3|1|6|11/02/2016 14:56|440.35|440.35|01/03/2016 09:44|18.8|||440.35|440.35|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||063,,,,,,,,,,,,,
7385|3|2|3|29/02/2016 12:07|1173.76|1173.76|01/03/2016 09:50|0.9|||1173.76|1173.76|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||056,,,,,,,,,,,,,
7386|2|2|71|26/02/2016 13:45|1466.4|1466.4|01/03/2016 09:38|3.8|||1466.4|1466.4|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||001,,,,,,,,,,,,,
7387|3|2|67|19/02/2016 15:22|60.0|60.0|01/03/2016 09:51|10.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
7388|3|2|67|25/02/2016 12:03|960.31|960.31|02/03/2016 08:25|5.8|||960.31|960.31|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||063,,,,,,,,,,,,,
7389|5|1|10|25/08/2015 16:22|4436.19|4383.8|02/03/2016 08:12|189.7|2.0|2.0|3484.18|2996.21|892.01|693.67|60|60|0.0|0.0|0.0|0.0|14|12|633.92|27.0|020,22,27,87,,,,,,,,,,
7390|4|2|59|21/10/2015 14:39|2798.12|3214.8|02/03/2016 08:12|132.7|1.0|1.0|1482.22|1898.9|1255.9|1255.9|60|60|0.0|0.0|0.0|0.0|13|13|0.0||049,,,,,,,,,,,,,
7391|3|8|15|01/03/2016 11:16|1390.27|1329.1|02/03/2016 08:10|0.9|1.0|1.0|1390.27|1329.1|0.0|0.0|0|0|0.0|0.0|0.0|0.0|22|21|0.0|56.0|021,999,56,,,,,,,,,,,
7392|4|8|19|19/01/2016 11:10|1063.7|1063.7|02/03/2016 08:27|42.9|1.0|1.0|1063.7|1063.7|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||007,,,,,,,,,,,,,
7393|5|1|64|26/02/2016 16:31|1271.57|887.57|02/03/2016 10:42|4.8|||827.57|827.57|0.0|0.0|60|60|0.0|0.0|0.0|0.0|16|16|0.0||022,70,87,12,55,,,,,,,,,
7394|3|1|12|01/03/2016 14:09|978.52|978.52|03/03/2016 07:52|1.7|||978.52|978.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|17|17|0.0||063,56,,,,,,,,,,,,
7395|3|8|32|26/02/2016 17:14|2340.0|2340.0|03/03/2016 09:27|5.7|||672.43|672.43|1607.57|1607.57|60|60|0.0|0.0|0.0|0.0|16|16|0.0||023,41,56,90,,,,,,,,,,
7396|7|2|46|09/02/2016 12:12|3169.09|2484.23|02/03/2016 08:35|21.8|1.0|1.0|3169.09|2484.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|73|57|0.0|7.0|003,7,,,,,,,,,,,,
7397|7|8|42|01/03/2016 11:03|1660.01|1660.01|02/03/2016 08:40|0.9|||740.16|740.16|859.85|859.85|60|60|0.0|0.0|0.0|0.0|10|10|0.0||063,,,,,,,,,,,,,
7398|3|1|70|23/02/2016 14:34|60.0|60.0|02/03/2016 08:51|7.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|0|0|0.0||090,,,,,,,,,,,,,
7399|7|1|36|24/02/2016 14:15|587.38|538.43|02/03/2016 11:18|6.9|1.0|1.0|587.38|538.43|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|11|0.0|999.0|021,999,,,,,,,,,,,,
7400|6|8|40|01/03/2016 10:10|404.69|404.69|02/03/2016 08:40|0.9|1.0|1.0|404.69|404.69|0.0|0.0|0|0|0.0|0.0|0.0|0.0|6|6|0.0||002,,,,,,,,,,,,,
7401|3|8|24|01/03/2016 10:41|1138.06|1138.06|02/03/2016 08:48|0.9|||1138.06|1138.06|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||063,56,,,,,,,,,,,,
7402|5|1|17|17/09/2015 16:31|4083.18|3984.93|02/03/2016 08:32|166.7|5.0|5.0|3390.58|3030.16|0.0|0.0|60|60|0.0|0.0|516.0|516.0|88|76|378.77|3.0|012,25,55,3,7,44,,,,,,,,
7403|5|1|64|18/08/2015 16:34|2395.7|1081.3|02/03/2016 08:41|196.7|1.0|1.0|557.88|459.98|1777.82|1642.62|60|60|0.0|0.0|0.0|0.0|10|8|0.0|56.0|020,56,23,27,21,87,53,55,,,,,,
